feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,labels
-0.649207868,-0.265254246,-0.936986447,0.34415783,-0.245352358,-0.409269508,-0.304531366,1,2,1,0,1,0,0,8,3,0
-1.49697618,-0.041170283,-0.696876589,4.194363984,1.362635534,-0.409269508,-0.304531366,1,2,1,0,0,1,0,5,3,1
0.010167486,-0.328399293,-0.336711801,-0.639697666,-0.245352358,-0.409269508,-0.304531366,9,2,3,0,1,0,2,8,3,0
0.952132277,-0.44270802,0.383617773,0.069143105,-0.245352358,-0.409269508,-0.304531366,2,1,2,0,0,0,0,9,3,0
0.198560444,-0.449832077,0.503672703,-0.066427534,-0.245352358,-0.409269508,-0.304531366,1,1,3,0,0,1,2,6,3,0
0.575346361,-0.36984835,0.743782561,-0.655191453,-0.566949936,-0.409269508,-0.304531366,3,1,2,0,1,0,0,5,3,0
0.481149881,0.242172878,-0.216656872,-0.752027624,-0.245352358,-0.409269508,-0.304531366,1,1,0,0,0,0,1,1,3,0
-0.36661843,-0.265901888,-1.657316022,-0.074174428,-0.566949936,-0.409269508,-0.304531366,9,1,2,0,0,0,0,7,3,1
0.010167486,-0.592313209,1.824276923,-0.372429834,-0.245352358,-0.409269508,-0.304531366,7,1,1,0,1,0,0,5,3,0
-0.46081491,-0.21117618,1.464112136,-0.647444559,0.07624522,-0.409269508,-0.304531366,1,1,1,0,1,0,0,5,3,0
1.140525235,-0.390896699,0.983892419,-0.581595963,-0.566949936,-0.409269508,-0.304531366,9,1,1,0,1,1,0,9,3,0
-0.555011389,-0.441088916,0.86383749,-0.786888645,0.397842799,-0.409269508,-0.304531366,4,1,2,0,1,0,2,8,3,0
-1.685369138,0.043994575,-0.816931518,-0.492506686,0.397842799,-0.409269508,-0.304531366,4,2,2,0,0,0,0,7,3,1
-0.743404347,-0.578712737,-0.45676673,0.305423362,-0.566949936,3.087383002,2.399755656,0,0,1,0,0,0,0,8,0,0
0.66954284,-0.229957784,0.263562844,0.231827872,-0.566949936,5.237623339,0.777183443,0,1,1,0,0,0,0,3,2,1
0.386953402,0.160570047,-0.57682166,-0.550608388,1.362635534,-0.409269508,-0.304531366,4,1,2,0,0,0,2,6,3,0
0.292756923,0.019708019,0.023452986,-0.229112301,-0.245352358,-0.409269508,-0.304531366,9,2,3,0,0,0,0,5,3,0
-0.46081491,-0.256187265,-0.45676673,0.863199706,-0.566949936,-0.409269508,-0.304531366,4,2,2,0,0,0,2,0,3,1
0.198560444,-0.578388917,-0.216656872,-0.690052475,0.07624522,-0.409269508,-0.304531366,7,1,1,0,1,1,0,5,3,0
0.292756923,-0.192070755,0.263562844,1.002643792,0.07624522,3.117526558,0.777183443,0,0,1,0,1,0,0,8,0,0
-0.178225472,1.5031309,0.383617773,-0.457645664,-0.566949936,0.796472737,0.777183443,4,1,1,0,0,0,1,9,0,0
-1.49697618,0.157655661,-0.45676673,-0.275593663,-0.566949936,0.51513288,6.185757488,1,2,1,0,1,0,0,10,2,1
0.292756923,-0.385067926,0.383617773,-0.492506686,1.041037955,-0.409269508,-0.304531366,5,1,1,0,1,0,2,8,3,0
0.481149881,0.099044104,-1.177096305,-0.783015199,-0.245352358,-0.409269508,-0.304531366,3,1,0,0,0,0,2,6,3,0
0.104363965,-0.420688209,1.464112136,-0.360809494,0.07624522,-0.409269508,-0.304531366,0,1,1,0,1,1,0,0,3,0
1.611507631,-0.443679482,0.503672703,-0.914712391,0.397842799,-0.409269508,-0.304531366,4,1,2,0,0,0,2,6,3,0
-0.649207868,-0.345885614,-1.057041376,-0.519620814,-0.566949936,-0.409269508,-0.304531366,7,1,1,0,1,0,2,8,3,0
0.386953402,-0.133135378,-1.177096305,-0.395670515,-0.245352358,-0.409269508,-0.304531366,3,2,0,0,1,0,1,3,3,0
-1.591172659,-0.473470992,0.263562844,-0.050933747,-0.566949936,-0.409269508,-0.304531366,7,2,1,0,1,0,0,8,3,0
0.66954284,0.065042925,0.983892419,-0.59708975,0.07624522,-0.409269508,-0.304531366,10,1,2,0,1,0,0,3,3,0
-1.308583221,0.033956132,1.344057206,0.828338685,-0.566949936,-0.409269508,-0.304531366,0,1,1,0,1,0,2,8,3,0
0.386953402,0.098072642,0.86383749,-0.705546262,-0.566949936,-0.409269508,-0.304531366,9,1,1,0,0,0,0,10,3,0
1.423114672,0.099691745,-0.096601943,-0.693925921,-0.566949936,-0.409269508,-0.304531366,5,1,1,0,1,0,2,8,3,0
-1.120190263,-0.297636322,1.464112136,0.746996301,-0.566949936,-0.409269508,-0.304531366,4,1,2,0,0,0,0,4,3,0
-0.743404347,-0.203728302,0.623727632,-0.116782343,-0.566949936,-0.409269508,-0.304531366,4,1,2,0,0,0,2,8,3,0
0.292756923,1.195825003,1.344057206,0.619172556,-0.245352358,-0.409269508,-0.304531366,4,2,2,0,0,0,0,10,3,1
-0.743404347,-0.386363209,-0.45676673,-0.914712391,1.684233112,-0.409269508,-0.304531366,9,1,1,0,1,1,0,8,3,0
-1.214386742,-0.257158727,0.263562844,-0.922459285,1.041037955,-0.409269508,-0.304531366,0,1,1,0,1,1,0,8,3,0
-1.214386742,-0.349123822,-1.297151234,-0.848863795,-0.566949936,-0.409269508,-0.304531366,4,2,1,0,1,1,1,3,3,0
2.647668901,-0.393811086,-0.336711801,-0.442151877,0.397842799,-0.409269508,-0.304531366,5,1,0,0,0,0,0,5,3,0
-1.214386742,-0.388306133,-1.297151234,0.255068553,-0.566949936,0.474941472,0.236326038,4,2,1,0,0,0,0,6,2,1
1.611507631,2.254395052,0.143507915,-0.36468294,-0.245352358,0.56537214,1.858898252,5,1,1,0,0,0,2,9,0,0
1.328918193,-0.316417925,1.103947348,-0.318201578,-0.566949936,-0.409269508,-0.304531366,5,1,1,0,0,1,0,8,3,0
0.010167486,-0.278530897,-0.816931518,-0.105162002,-0.245352358,-0.409269508,-0.304531366,7,1,1,0,1,0,2,8,3,0
-0.931797305,-0.382153539,1.704221994,0.991023452,-0.566949936,-0.409269508,-0.304531366,0,2,1,0,0,0,0,0,3,1
0.575346361,-0.332285142,-1.537261093,-0.662938347,-0.566949936,-0.409269508,-0.304531366,7,1,1,0,1,0,2,6,3,0
1.046328756,0.007079009,1.464112136,3.34220568,-0.245352358,1.660588013,1.318040847,4,1,2,0,0,0,0,4,0,0
-1.308583221,-0.699497879,0.743782561,0.057522765,0.397842799,-0.409269508,-0.304531366,0,1,1,0,1,0,0,5,3,0
3.118651296,-0.389925237,-0.336711801,-0.616456985,-0.566949936,-0.409269508,-0.304531366,5,0,0,0,0,0,0,1,3,0
-1.308583221,-0.342971227,-1.657316022,-0.275593663,0.07624522,2.836186701,0.236326038,8,2,2,0,0,0,1,7,1,1
-1.120190263,-0.240643869,-0.216656872,-0.457645664,-0.245352358,-0.409269508,-0.304531366,9,1,3,0,1,0,0,5,3,0
-1.308583221,-0.354304954,0.383617773,0.204713744,-0.245352358,-0.409269508,-0.304531366,0,2,1,0,1,0,2,8,3,0
-1.025993784,-0.330666039,-0.45676673,-0.302707791,0.07624522,-0.409269508,-0.304531366,4,2,2,0,0,0,0,1,3,0
-1.120190263,-0.174260614,0.023452986,-0.116782343,-0.245352358,-0.409269508,-0.304531366,1,1,1,0,1,0,2,8,3,0
-0.649207868,-0.219595519,0.503672703,-0.016072725,-0.566949936,-0.409269508,-0.304531366,9,2,1,0,1,0,2,8,3,0
1.611507631,8.057910632,0.623727632,-0.810129326,-0.566949936,-0.409269508,-0.304531366,4,0,2,0,1,0,2,10,3,0
-0.743404347,-0.404497171,1.224002277,-0.186504386,1.041037955,-0.409269508,-0.304531366,9,2,1,0,0,0,0,1,3,0
0.292756923,-0.287274057,1.103947348,-0.662938347,-0.566949936,-0.409269508,-0.304531366,7,1,1,0,1,0,1,5,3,0
2.930258338,0.307908491,-0.45676673,-0.225238854,1.041037955,0.826616293,2.940613061,0,1,0,0,0,0,0,5,1,0
-0.743404347,0.235696463,0.503672703,-0.740407283,-0.566949936,-0.409269508,-0.304531366,4,1,2,0,0,0,0,9,3,0
1.423114672,-0.372762737,-1.057041376,-0.496380133,0.397842799,-0.409269508,-0.304531366,7,1,0,0,1,0,2,8,3,0
-0.46081491,-0.443679482,-0.936986447,-0.647444559,-0.245352358,1.308913191,0.777183443,1,1,1,0,1,0,1,8,0,0
0.575346361,0.699731605,-1.057041376,-0.810129326,1.041037955,-0.409269508,-0.304531366,0,2,1,0,1,0,0,5,3,0
-0.084028993,1.924421703,0.263562844,-0.066427534,-0.245352358,1.429487416,0.236326038,9,1,1,0,1,0,0,9,0,0
0.198560444,-0.319008491,-1.177096305,0.390639192,-0.245352358,-0.409269508,-0.304531366,6,1,0,1,0,0,0,1,3,0
-1.120190263,-0.33973302,-1.057041376,-0.240732642,-0.245352358,-0.409269508,-0.304531366,7,1,0,0,1,0,2,8,3,0
0.952132277,-0.200166274,1.704221994,-0.171010599,-0.245352358,-0.409269508,-0.304531366,5,1,0,0,1,0,2,8,3,0
0.857935798,-0.330342218,-1.297151234,-0.74428073,-0.245352358,-0.409269508,-0.304531366,0,1,1,0,0,0,0,1,3,0
-1.120190263,-0.396077831,-1.057041376,0.456487789,-0.245352358,-0.409269508,-0.304531366,4,1,1,0,1,1,2,8,3,0
0.386953402,2.023834674,-1.297151234,-0.67068524,1.684233112,-0.409269508,-0.304531366,4,1,2,0,1,0,0,8,3,0
0.575346361,0.019384198,0.983892419,-0.535114601,2.649025847,-0.409269508,-0.304531366,9,1,2,0,1,0,0,5,3,0
1.611507631,2.190926184,-0.216656872,0.216334085,0.07624522,-0.409269508,-0.304531366,7,1,1,0,1,0,0,1,3,0
0.481149881,-0.443679482,0.263562844,6.185315657,-0.566949936,-0.409269508,-0.304531366,4,1,1,0,0,0,0,9,3,1
0.481149881,-0.128278066,0.143507915,-0.310454685,-0.566949936,-0.409269508,-0.304531366,0,1,1,0,0,0,0,7,3,1
-0.084028993,-0.423926416,0.86383749,-0.736533837,-0.245352358,-0.409269508,-0.304531366,1,2,1,1,0,0,0,5,3,0
-1.214386742,-0.116620519,-1.417206163,-0.325948472,-0.245352358,-0.409269508,-0.304531366,10,2,2,0,1,0,2,6,3,0
1.234721714,-0.083914623,1.224002277,0.49134881,2.00583069,-0.409269508,-0.304531366,1,1,0,0,0,0,1,1,3,0
0.010167486,0.189713915,-1.417206163,-0.558355282,1.041037955,1.288817487,5.644900083,4,1,1,0,0,0,0,8,1,0
-0.837600826,-0.443679482,-1.537261093,0.727629067,-0.566949936,-0.409269508,-0.304531366,9,2,1,0,0,0,0,3,3,0
1.234721714,-0.537911322,0.383617773,-0.616456985,-0.245352358,-0.409269508,-0.304531366,9,0,1,0,0,0,0,1,3,0
1.140525235,0.156036557,1.584167065,-0.480886345,0.397842799,-0.409269508,-0.304531366,1,1,1,0,1,0,2,8,3,0
-0.649207868,0.159598585,1.464112136,-0.446025324,-0.566949936,-0.409269508,-0.304531366,4,2,1,0,0,0,0,1,3,0
0.292756923,-0.443679482,0.263562844,-0.256226429,0.719440377,-0.409269508,-0.304531366,1,1,0,0,0,0,2,6,3,0
-0.36661843,0.280383727,-1.537261093,0.917427962,-0.245352358,-0.409269508,-0.304531366,0,1,3,0,1,0,2,6,3,0
-1.120190263,-0.445946228,-0.336711801,3.95421028,0.07624522,-0.409269508,-0.304531366,7,0,1,0,1,0,0,8,3,1
-0.178225472,0.005136085,-1.417206163,-0.252352982,-0.245352358,-0.409269508,-0.304531366,1,1,1,0,1,1,2,6,3,0
1.423114672,3.557449772,1.224002277,0.588184981,-0.566949936,5.137144818,2.399755656,4,1,2,0,1,0,0,8,1,1
-0.649207868,-0.432669577,1.704221994,0.468108129,-0.566949936,-0.409269508,-0.304531366,1,1,1,0,0,0,0,4,3,0
-0.837600826,-0.642181605,-0.096601943,0.030408637,-0.245352358,-0.409269508,-0.304531366,3,0,1,0,1,0,0,0,3,0
0.857935798,-0.099134198,-0.936986447,-0.879851369,-0.245352358,-0.409269508,-0.304531366,1,1,0,0,1,0,0,1,3,0
-0.743404347,-0.311884435,1.464112136,-0.26784677,-0.245352358,-0.409269508,-0.304531366,2,1,2,0,1,0,0,5,3,0
0.104363965,-0.183975236,1.464112136,-0.538988048,-0.245352358,-0.409269508,-0.304531366,9,0,2,0,0,0,1,4,3,0
0.292756923,-0.443679482,-0.57682166,-0.376303281,-0.566949936,-0.409269508,-0.304531366,7,1,1,0,1,1,0,8,3,0
0.292756923,-0.39575401,0.383617773,0.204713744,-0.245352358,-0.409269508,-0.304531366,9,2,0,0,0,0,2,6,3,0
-0.555011389,-0.503262501,-0.45676673,-0.399543962,-0.245352358,-0.409269508,-0.304531366,1,1,1,0,1,0,1,8,3,0
1.70570411,-0.539530426,1.584167065,-0.868231029,-0.566949936,-0.409269508,-0.304531366,9,0,1,0,0,1,0,4,3,0
0.198560444,-0.410973586,0.503672703,-0.492506686,-0.245352358,3.107478706,1.318040847,0,1,1,0,1,0,0,0,0,0
-0.649207868,-0.118239623,1.224002277,-0.190377833,1.362635534,-0.409269508,-0.304531366,9,1,1,0,0,0,0,1,3,0
-1.308583221,-0.379239152,-1.417206163,-0.581595963,-0.245352358,1.560109492,2.940613061,7,1,1,0,0,0,0,3,0,0
-0.837600826,0.099044104,-0.816931518,-0.136149577,-0.245352358,-0.409269508,-0.304531366,6,1,2,0,1,0,0,11,3,0
-1.402779701,-0.392515803,-0.936986447,0.611425662,0.397842799,-0.409269508,-0.304531366,3,1,0,0,0,1,0,5,3,0
1.517311152,1.790683731,0.86383749,-0.012199278,0.397842799,1.459630972,0.777183443,4,1,0,0,0,0,0,10,0,1
1.611507631,0.251239859,-1.057041376,-0.201998173,0.07624522,-0.409269508,-0.304531366,1,1,1,0,0,0,0,5,3,0
-1.025993784,-0.443679482,0.623727632,1.637889073,0.397842799,-0.409269508,-0.304531366,7,1,1,0,1,0,0,9,3,1
0.198560444,-0.443679482,0.503672703,1.293152305,-0.566949936,-0.409269508,-0.304531366,1,1,0,0,1,0,2,8,3,0
1.70570411,0.547859671,-0.216656872,-0.662938347,-0.245352358,-0.409269508,-0.304531366,1,1,0,0,1,0,0,1,3,0
-1.120190263,-0.378915331,0.263562844,0.011041403,-0.566949936,-0.409269508,-0.304531366,0,2,1,0,1,0,0,8,3,0
0.66954284,1.193882078,0.383617773,-0.918585838,-0.245352358,-0.409269508,-0.304531366,1,1,1,0,1,0,2,8,3,0
1.423114672,0.709770049,-1.657316022,-0.112908896,-0.566949936,-0.409269508,-0.304531366,0,1,0,0,0,0,0,5,3,0
0.198560444,-0.424574058,1.464112136,-0.399543962,-0.245352358,-0.409269508,-0.304531366,3,1,0,0,0,1,0,5,3,0
0.292756923,3.56910732,-0.336711801,-0.314328132,0.07624522,3.047191594,0.236326038,4,1,2,0,1,0,0,8,1,0
-0.178225472,-0.105610614,-1.657316022,-0.387923621,-0.566949936,-0.409269508,-0.304531366,1,1,1,0,1,0,0,3,3,0
-1.214386742,-0.197899529,-0.816931518,1.750219031,-0.566949936,-0.409269508,-0.304531366,1,2,1,0,1,0,2,8,3,1
-0.178225472,-0.197899529,0.503672703,-0.612583538,-0.566949936,-0.409269508,-0.304531366,6,2,1,0,1,0,2,6,3,0
1.140525235,-0.302493633,1.584167065,-0.403417409,-0.566949936,-0.409269508,-0.304531366,1,1,0,0,1,0,2,8,3,0
-0.46081491,-0.613037737,-0.57682166,-0.252352982,-0.566949936,2.946713074,8.89004451,1,0,1,0,1,1,0,8,1,0
1.70570411,3.094062271,0.623727632,-0.612583538,-0.566949936,-0.409269508,-0.304531366,9,1,1,0,0,0,0,0,3,1
-0.36661843,-0.100753302,-0.57682166,-0.635824219,-0.245352358,-0.409269508,-0.304531366,1,1,1,0,1,0,0,5,3,0
-0.555011389,-0.421659671,-1.537261093,-0.322075025,-0.566949936,-0.409269508,-0.304531366,10,2,0,0,0,0,0,5,3,1
1.423114672,0.094834434,0.383617773,-0.914712391,-0.566949936,-0.409269508,-0.304531366,9,1,2,0,0,0,2,6,3,0
-0.084028993,-0.236434199,-0.936986447,0.34415783,-0.245352358,-0.409269508,-0.304531366,1,1,0,0,1,1,2,8,3,0
-1.49697618,-0.251329954,-1.417206163,-0.655191453,-0.245352358,-0.409269508,-0.304531366,7,2,1,0,0,0,0,6,3,1
-0.743404347,-0.398992218,-1.417206163,-0.453772218,-0.245352358,-0.409269508,-0.304531366,2,2,2,0,0,0,0,3,3,0
0.575346361,-0.174908255,1.103947348,2.079462012,-0.566949936,-0.409269508,-0.304531366,1,1,0,0,0,1,0,5,3,0
-0.178225472,0.764819577,0.263562844,0.994896899,-0.566949936,1.419439564,0.777183443,0,1,1,0,1,0,0,9,0,0
-1.308583221,0.591251652,-0.816931518,-0.961193753,-0.245352358,-0.409269508,-0.304531366,4,2,3,0,0,0,0,3,3,0
-0.178225472,0.350652831,0.383617773,-0.643571113,-0.245352358,-0.409269508,-0.304531366,7,2,1,0,0,0,2,6,3,0
0.66954284,-0.443679482,0.503672703,-0.461519111,-0.566949936,-0.409269508,-0.304531366,2,0,2,0,1,1,2,6,3,0
-0.743404347,-0.128601887,1.584167065,1.951638267,-0.566949936,-0.409269508,-0.304531366,4,2,2,0,0,0,0,4,3,0
-1.214386742,-0.329694576,1.344057206,-0.515747367,0.07624522,-0.409269508,-0.304531366,1,2,1,0,1,1,2,8,3,0
0.386953402,-0.366933963,-0.216656872,-0.573849069,-0.566949936,2.243363431,0.236326038,9,2,0,0,1,0,0,0,0,0
-0.46081491,-0.246472642,0.263562844,-0.872104476,-0.245352358,-0.409269508,-0.304531366,4,2,2,0,0,0,0,1,3,0
-0.46081491,2.701591516,1.344057206,-0.721040049,0.07624522,-0.409269508,-0.304531366,7,2,1,0,1,0,2,8,3,0
-0.555011389,-0.290188444,0.383617773,-0.786888645,0.07624522,-0.409269508,-0.304531366,1,1,1,0,1,0,2,8,3,0
-0.36661843,-0.331961322,1.584167065,0.33253749,-0.566949936,1.489774528,0.777183443,1,1,0,0,1,0,0,4,0,0
-1.591172659,-0.364019576,-0.096601943,-0.13227613,-0.566949936,-0.409269508,-0.304531366,9,2,1,0,1,1,0,8,3,0
-0.743404347,-0.10820118,0.023452986,0.251195106,-0.245352358,2.826138849,0.777183443,1,2,1,0,1,1,0,0,0,0
0.198560444,-0.285978774,0.263562844,-0.790762092,-0.245352358,2.404129063,1.858898252,6,1,1,0,1,0,1,8,0,0
-1.025993784,0.181294576,0.503672703,-0.690052475,-0.566949936,-0.409269508,-0.304531366,6,1,2,0,0,0,0,9,3,0
0.763739319,-0.320627595,-0.216656872,0.351904724,-0.245352358,-0.409269508,-0.304531366,1,0,0,0,1,0,2,8,3,0
-1.025993784,-0.181708491,0.503672703,-0.899218604,0.719440377,1.318961043,0.777183443,8,2,3,0,0,0,0,9,0,0
1.517311152,-0.413887973,0.143507915,-0.810129326,0.07624522,-0.409269508,-0.304531366,0,1,1,0,0,1,0,9,3,0
-0.743404347,-0.347828539,-0.336711801,-0.449898771,0.397842799,-0.409269508,-0.304531366,4,1,2,0,0,0,0,1,3,0
-1.402779701,-0.242910614,0.143507915,-0.59708975,-0.566949936,-0.409269508,-0.304531366,8,2,1,0,0,0,0,3,3,1
-0.743404347,1.791979014,0.503672703,-0.558355282,-0.245352358,-0.409269508,-0.304531366,7,1,0,0,0,0,1,9,3,0
-0.837600826,-0.281769105,-0.936986447,-0.415037749,0.397842799,-0.409269508,-0.304531366,4,1,2,0,0,0,0,1,3,0
0.763739319,-0.436231605,0.86383749,-0.043186853,-0.566949936,-0.409269508,-0.304531366,1,1,0,0,1,0,2,8,3,0
-0.272421951,-0.443679482,1.584167065,-0.546734942,0.07624522,-0.409269508,-0.304531366,6,1,2,0,0,0,0,1,3,0
1.70570411,-0.369524529,-1.057041376,-0.926332731,-0.566949936,-0.409269508,-0.304531366,1,1,0,0,1,1,2,8,3,0
-1.025993784,-0.443355662,0.263562844,-0.538988048,-0.245352358,-0.409269508,-0.304531366,10,2,0,0,0,0,0,9,3,0
1.517311152,5.471878079,0.383617773,-0.736533837,-0.566949936,-0.409269508,-0.304531366,0,0,1,0,1,0,0,9,3,0
-0.555011389,1.26317972,-0.216656872,-0.538988048,-0.245352358,-0.409269508,-0.304531366,1,1,2,0,1,0,0,0,3,0
1.328918193,0.094510613,-1.417206163,-0.635824219,-0.245352358,-0.409269508,-0.304531366,0,1,1,0,0,0,0,6,3,1
-0.272421951,0.030070283,1.103947348,0.646286683,0.397842799,-0.409269508,-0.304531366,4,1,2,0,1,0,0,1,3,0
-1.49697618,-0.267844812,-0.096601943,0.169852723,-0.566949936,-0.409269508,-0.304531366,1,2,1,0,1,0,0,8,3,0
-0.931797305,-0.057685142,-1.057041376,-0.395670515,-0.245352358,3.107478706,0.777183443,7,2,1,0,1,0,0,8,1,0
0.857935798,1.685118164,-0.936986447,0.917427962,-0.566949936,0.525180732,1.318040847,0,1,2,0,0,0,0,11,2,1
1.70570411,0.001897877,-0.816931518,-0.763647964,0.397842799,-0.409269508,-0.304531366,1,1,1,0,0,1,2,8,3,0
-0.837600826,-0.47703302,-0.216656872,0.154358935,-0.566949936,-0.409269508,-0.304531366,1,1,1,0,1,0,0,8,3,0
-1.308583221,0.177408727,-0.816931518,-0.763647964,-0.566949936,-0.409269508,-0.304531366,4,1,2,0,0,0,0,3,3,0
-0.837600826,-0.186565802,-0.816931518,2.927746869,-0.566949936,-0.409269508,-0.304531366,4,1,2,0,1,1,0,5,3,1
-1.214386742,-0.341028303,0.023452986,-0.918585838,0.07624522,-0.409269508,-0.304531366,7,2,1,0,1,0,2,8,3,0
-0.743404347,-0.180737029,0.743782561,0.533956725,-0.566949936,-0.409269508,-0.304531366,4,1,2,0,0,0,0,2,3,0
0.198560444,0.440675001,0.623727632,-0.957320306,1.362635534,-0.409269508,-0.304531366,11,2,2,0,0,0,0,9,3,0
1.799900589,-0.443679482,0.383617773,0.390639192,0.397842799,-0.409269508,-0.304531366,5,1,1,0,0,0,0,1,3,0
0.292756923,-0.661934671,-1.297151234,-0.004452385,-0.566949936,-0.409269508,-0.304531366,1,1,1,0,1,0,2,8,3,0
-0.931797305,-0.364991039,0.86383749,0.181473063,-0.245352358,8.061069762,0.236326038,3,1,1,0,1,0,0,11,0,1
-0.743404347,-0.418097643,0.263562844,-0.341442259,1.041037955,-0.409269508,-0.304531366,9,1,1,0,1,0,0,1,3,0
2.647668901,-0.202433019,-0.816931518,1.304772645,-0.566949936,-0.409269508,-0.304531366,5,1,1,0,0,0,1,11,3,0
1.234721714,0.162512972,-0.336711801,0.700514939,0.719440377,-0.409269508,-0.304531366,0,0,1,0,0,0,0,3,3,1
0.198560444,-0.06999033,-0.096601943,1.33576022,2.649025847,-0.409269508,-0.304531366,9,2,2,0,0,0,0,5,3,0
0.292756923,0.327985378,-1.777370951,1.211809921,-0.245352358,-0.409269508,-0.304531366,4,1,2,0,0,0,0,5,3,1
-0.46081491,-0.323218161,-1.417206163,-0.635824219,-0.566949936,-0.409269508,-0.304531366,7,1,1,0,0,0,0,3,3,0
1.517311152,-0.734470521,0.623727632,0.247321659,0.07624522,-0.409269508,-0.304531366,1,1,1,0,1,1,0,5,3,0
-1.120190263,-0.049265802,1.704221994,-0.000578938,-0.245352358,-0.409269508,-0.304531366,4,2,2,0,0,0,0,4,3,0
0.481149881,-0.48577618,0.983892419,-0.442151877,-0.245352358,-0.409269508,-0.304531366,4,0,2,0,1,0,0,7,3,1
1.140525235,0.134664387,-0.936986447,-0.74428073,-0.245352358,-0.409269508,-0.304531366,4,1,2,0,1,0,2,8,3,0
0.010167486,-0.286950237,-1.057041376,0.243448213,0.07624522,-0.409269508,-0.304531366,1,1,0,0,1,0,0,5,3,0
-0.36661843,-0.152240802,-1.057041376,-0.399543962,-0.566949936,3.187861523,0.777183443,4,1,2,0,1,0,0,8,0,0
1.517311152,-0.363048114,-1.297151234,-0.36468294,-0.566949936,-0.409269508,-0.304531366,1,1,0,0,1,0,2,8,3,0
0.386953402,0.989227361,0.143507915,-0.430531537,-0.566949936,0.706042069,0.777183443,4,1,1,0,0,0,2,9,0,0
-0.837600826,-0.396401652,-0.45676673,-0.73266039,-0.566949936,3.228052931,0.236326038,0,0,2,0,1,0,0,8,0,0
0.104363965,2.586958968,-0.096601943,-0.236859195,-0.566949936,-0.409269508,-0.304531366,1,1,1,0,1,0,2,8,3,0
1.423114672,-0.341999765,-1.297151234,-0.709419709,-0.566949936,-0.409269508,-0.304531366,9,1,0,0,1,1,2,6,3,0
-0.555011389,-0.296664859,-0.696876589,-0.403417409,-0.566949936,-0.409269508,-0.304531366,0,0,1,0,1,0,0,5,3,0
-1.402779701,-0.436231605,0.263562844,-0.957320306,1.041037955,3.288340043,0.236326038,1,2,1,0,1,0,0,8,1,0
0.857935798,-0.336818633,0.263562844,0.088510339,-0.566949936,-0.409269508,-0.304531366,7,0,1,0,1,1,0,9,3,0
-1.025993784,-0.25424434,-1.657316022,-0.972814093,1.041037955,-0.409269508,-0.304531366,0,2,1,0,0,1,0,3,3,0
-1.025993784,2.191573826,-0.45676673,-0.12065579,-0.245352358,-0.409269508,-0.304531366,9,2,2,0,1,0,0,1,3,0
0.010167486,1.987890571,0.383617773,1.227303709,-0.566949936,-0.409269508,-0.304531366,7,1,1,0,0,0,2,6,3,0
1.611507631,-0.443679482,1.584167065,-0.80625588,-0.245352358,-0.409269508,-0.304531366,7,1,1,0,0,0,1,5,3,0
2.836061859,0.105520519,-1.177096305,0.88256694,-0.566949936,-0.409269508,-0.304531366,5,1,1,0,0,0,0,10,3,1
-1.308583221,-0.409354482,1.704221994,-0.418911196,0.719440377,-0.409269508,-0.304531366,1,1,0,0,1,0,2,8,3,0
-0.743404347,-0.26687335,-1.537261093,-0.790762092,-0.245352358,2.313698395,0.236326038,7,1,2,0,1,1,0,3,0,0
-0.555011389,-0.264930425,0.263562844,-0.140023024,-0.566949936,-0.409269508,-0.304531366,4,1,2,0,1,1,0,5,3,0
-0.649207868,-0.353981133,-1.537261093,-0.128402684,-0.245352358,-0.409269508,-0.304531366,1,1,1,0,0,1,2,5,3,0
-0.555011389,-0.349447642,0.86383749,-0.612583538,-0.566949936,-0.409269508,-0.304531366,9,1,1,0,0,0,2,8,3,0
1.70570411,0.800763681,-0.57682166,-0.59708975,0.397842799,-0.409269508,-0.304531366,5,1,2,0,0,0,0,1,3,0
-0.837600826,-0.442060378,-0.45676673,-0.593216304,-0.245352358,-0.409269508,-0.304531366,9,2,1,0,0,0,0,1,3,0
-0.555011389,3.753361329,0.623727632,0.053649318,-0.245352358,-0.409269508,-0.304531366,2,2,1,0,1,0,2,8,3,0
1.70570411,-0.37826769,-1.537261093,-0.504127026,1.041037955,-0.409269508,-0.304531366,4,1,2,0,1,0,2,6,3,0
-0.555011389,-0.443679482,1.224002277,0.688894599,-0.245352358,-0.409269508,-0.304531366,4,1,2,0,0,0,0,1,3,0
0.386953402,2.381656609,-0.936986447,0.107877573,-0.245352358,-0.409269508,-0.304531366,10,2,0,0,0,0,0,5,3,0
1.234721714,-0.014293161,-0.57682166,-0.593216304,-0.245352358,-0.409269508,-0.304531366,0,1,1,0,1,0,2,6,3,0
-1.308583221,-0.197575708,1.464112136,-0.314328132,-0.245352358,-0.409269508,-0.304531366,8,2,1,0,0,0,0,4,3,0
-0.36661843,-0.220566982,-0.216656872,0.421626767,-0.245352358,-0.409269508,-0.304531366,1,1,0,0,1,0,0,5,3,0
-0.931797305,-0.343295048,0.143507915,0.293803021,-0.245352358,2.012262834,0.777183443,9,1,1,0,1,0,0,0,0,0
-1.214386742,-0.405144812,0.383617773,0.007167956,0.07624522,-0.409269508,-0.304531366,0,2,1,0,0,0,0,3,3,0
